log_time,breath_rate
2026-04-26 21:06:08.917457,17.0
2026-04-26 21:06:09.516918,15.0
2026-04-26 21:06:10.117058,12.0
2026-04-26 21:06:10.716987,12.0
2026-04-26 21:06:11.319196,11.0
2026-04-26 21:06:12.017263,11.0
2026-04-26 21:06:12.620933,9.0
2026-04-26 21:06:13.216807,9.0
2026-04-26 21:06:13.816895,8.875
2026-04-26 21:06:14.416834,8.75
2026-04-26 21:06:15.016871,8.625
2026-04-26 21:06:15.716937,8.5
2026-04-26 21:06:16.319184,8.375
2026-04-26 21:06:16.916910,8.25
2026-04-26 21:06:17.516843,8.125
2026-04-26 21:06:18.117132,8.0
2026-04-26 21:06:18.716889,11.0
2026-04-26 21:06:19.317127,9.0
2026-04-26 21:06:20.017041,8.0
2026-04-26 21:06:20.616868,13.0
2026-04-26 21:06:21.217044,16.0
2026-04-26 21:06:21.819127,17.0
2026-04-26 21:06:22.416970,19.0
2026-04-26 21:06:23.016813,21.0
2026-04-26 21:06:23.617716,22.0
2026-04-26 21:06:24.217231,24.0
2026-04-26 21:06:24.816980,24.0
2026-04-26 21:06:25.416919,24.0
2026-04-26 21:06:26.019264,24.0
2026-04-26 21:06:26.617725,25.0
2026-04-26 21:06:27.217937,25.0
2026-04-26 21:06:27.819205,25.0
2026-04-26 21:06:28.517529,24.0
2026-04-26 21:06:29.216850,25.0
2026-04-26 21:06:29.817216,25.0
2026-04-26 21:06:30.417270,25.0
2026-04-26 21:06:31.118721,24.0
2026-04-26 21:06:31.717075,24.0
2026-04-26 21:06:32.317090,24.0
2026-04-26 21:06:32.917090,25.0
2026-04-26 21:06:33.516910,26.0
2026-04-26 21:06:34.217075,26.0
2026-04-26 21:06:34.817980,27.0
2026-04-26 21:06:35.417404,27.0
2026-04-26 21:06:36.017099,26.0
2026-04-26 21:06:36.716902,26.0
2026-04-26 21:06:37.317502,20.0
2026-04-26 21:06:37.917218,15.0
2026-04-26 21:06:38.517088,12.0
2026-04-26 21:06:39.217015,12.0
2026-04-26 21:06:39.817473,12.0
2026-04-26 21:06:40.417076,13.0
2026-04-26 21:06:41.016811,12.0
2026-04-26 21:06:41.617813,10.0
2026-04-26 21:06:42.217371,9.909090909090908
2026-04-26 21:06:42.916937,9.818181818181818
2026-04-26 21:06:43.516843,9.727272727272727
2026-04-26 21:06:44.116998,9.636363636363637
2026-04-26 21:06:44.717315,9.545454545454545
2026-04-26 21:06:45.417414,9.454545454545455
2026-04-26 21:06:46.020278,9.363636363636363
2026-04-26 21:06:46.616828,9.272727272727273
2026-04-26 21:06:47.217754,9.181818181818182
2026-04-26 21:06:47.917435,9.09090909090909
2026-04-26 21:06:48.516927,9.0
2026-04-26 21:06:49.117988,13.0
2026-04-26 21:06:49.716849,16.0
2026-04-26 21:06:50.317995,19.0
2026-04-26 21:06:51.018100,21.0
2026-04-26 21:06:51.619514,21.0
