log_time,breath_rate
2026-04-24 22:34:48.539983,16.0
2026-04-24 22:34:49.240117,15.0
2026-04-24 22:34:49.841456,15.0
2026-04-24 22:34:50.440477,15.0
2026-04-24 22:34:51.040220,16.0
2026-04-24 22:34:51.642126,17.0
2026-04-24 22:34:52.342241,15.0
2026-04-24 22:34:52.941534,13.0
2026-04-24 22:34:53.540802,15.0
2026-04-24 22:34:54.139725,17.0
2026-04-24 22:34:54.739756,18.0
2026-04-24 22:34:55.439676,20.0
2026-04-24 22:34:56.040350,22.0
2026-04-24 22:34:56.640116,23.0
2026-04-24 22:34:57.239771,22.9
2026-04-24 22:34:57.839905,22.8
2026-04-24 22:34:58.539667,22.7
2026-04-24 22:34:59.139867,22.6
2026-04-24 22:34:59.739614,22.5
2026-04-24 22:35:00.439960,22.4
2026-04-24 22:35:01.039757,22.3
2026-04-24 22:35:01.739846,22.2
2026-04-24 22:35:02.339625,22.1
2026-04-24 22:35:02.939625,22.0
2026-04-24 22:35:03.539876,21.0
2026-04-24 22:35:04.141736,21.0
2026-04-24 22:35:04.840097,20.0
2026-04-24 22:35:05.440960,20.0
2026-04-24 22:35:06.040795,20.0
2026-04-24 22:35:06.642070,19.0
2026-04-24 22:35:07.239933,20.0
2026-04-24 22:35:07.939621,21.0
2026-04-24 22:35:08.540288,21.0
2026-04-24 22:35:09.139620,21.0
2026-04-24 22:35:09.739835,20.0
2026-04-24 22:35:10.340544,20.0
2026-04-24 22:35:11.041453,20.0
2026-04-24 22:35:11.640412,20.0
2026-04-24 22:35:12.242581,19.0
2026-04-24 22:35:12.840709,19.0
2026-04-24 22:35:13.439795,19.0
2026-04-24 22:35:14.139859,19.0
2026-04-24 22:35:14.739837,19.0
2026-04-24 22:35:15.339936,20.0
2026-04-24 22:35:15.939902,21.0
2026-04-24 22:35:16.539760,22.0
2026-04-24 22:35:17.239709,22.0
2026-04-24 22:35:17.843268,22.0
2026-04-24 22:35:18.440008,23.0
2026-04-24 22:35:19.040338,23.0
2026-04-24 22:35:19.640707,24.0
2026-04-24 22:35:20.341058,25.0
2026-04-24 22:35:20.940939,26.0
2026-04-24 22:35:21.540888,26.0
2026-04-24 22:35:22.139696,27.0
2026-04-24 22:35:22.739707,27.0
2026-04-24 22:35:23.439856,27.0
2026-04-24 22:35:24.039785,27.0
2026-04-24 22:35:24.639883,28.0
2026-04-24 22:35:25.239644,28.05
2026-04-24 22:35:25.839853,28.1
2026-04-24 22:35:26.539928,28.15
2026-04-24 22:35:27.140154,28.2
2026-04-24 22:35:27.739747,28.25
2026-04-24 22:35:28.341558,28.3
2026-04-24 22:35:28.940053,28.35
2026-04-24 22:35:29.640212,28.4
2026-04-24 22:35:30.240619,28.45
2026-04-24 22:35:30.840355,28.5
2026-04-24 22:35:31.440630,28.55
2026-04-24 22:35:32.041299,28.6
2026-04-24 22:35:32.740535,28.65
2026-04-24 22:35:33.339953,28.7
2026-04-24 22:35:33.941421,28.75
2026-04-24 22:35:34.540204,28.8
2026-04-24 22:35:35.139687,28.85
2026-04-24 22:35:35.839759,28.9
2026-04-24 22:35:36.439842,28.95
2026-04-24 22:35:37.039756,29.0
2026-04-24 22:35:37.639657,30.0
2026-04-24 22:35:38.239809,31.0
2026-04-24 22:35:38.939916,30.0
2026-04-24 22:35:39.540029,26.0
2026-04-24 22:35:40.239868,25.0
