log_time,breath_rate
2026-05-01 06:41:57.522400,23.0
2026-05-01 06:41:58.122214,24.0
2026-05-01 06:41:58.721527,25.0
2026-05-01 06:41:59.321382,26.0
2026-05-01 06:42:00.021049,26.0
2026-05-01 06:42:00.621715,27.0
2026-05-01 06:42:01.220994,26.0
2026-05-01 06:42:01.823199,26.0
2026-05-01 06:42:02.421411,25.0
2026-05-01 06:42:03.021794,25.0
2026-05-01 06:42:03.721847,24.0
2026-05-01 06:42:04.321076,23.90909090909091
2026-05-01 06:42:04.924590,23.818181818181817
2026-05-01 06:42:05.521946,23.727272727272727
2026-05-01 06:42:06.121490,23.636363636363637
2026-05-01 06:42:06.821160,23.545454545454547
2026-05-01 06:42:07.421014,23.454545454545453
2026-05-01 06:42:08.021113,23.363636363636363
2026-05-01 06:42:08.621433,23.272727272727273
2026-05-01 06:42:09.221070,23.181818181818183
2026-05-01 06:42:09.821080,23.09090909090909
2026-05-01 06:42:10.521863,23.0
2026-05-01 06:42:11.123434,23.0
2026-05-01 06:42:11.721166,23.0
2026-05-01 06:42:12.321064,23.0
2026-05-01 06:42:12.920939,23.0
2026-05-01 06:42:13.621059,20.0
2026-05-01 06:42:14.221387,16.0
2026-05-01 06:42:14.821123,12.0
2026-05-01 06:42:15.420945,9.0
2026-05-01 06:42:16.021117,8.666666666666666
2026-05-01 06:42:16.721394,8.333333333333334
2026-05-01 06:42:17.321694,8.0
2026-05-01 06:42:17.921078,8.0
2026-05-01 06:42:18.522965,8.0
2026-05-01 06:42:19.121135,11.0
2026-05-01 06:42:19.821425,10.0
2026-05-01 06:42:20.521105,9.0
2026-05-01 06:42:21.121063,10.0
2026-05-01 06:42:21.721186,13.0
2026-05-01 06:42:22.321158,15.0
2026-05-01 06:42:22.923458,17.0
2026-05-01 06:42:23.623394,18.0
2026-05-01 06:42:24.221191,19.0
2026-05-01 06:42:24.821362,20.0
2026-05-01 06:42:25.421169,20.0
2026-05-01 06:42:26.023144,20.0
2026-05-01 06:42:26.621193,20.0
2026-05-01 06:42:27.321193,20.0
2026-05-01 06:42:27.921007,19.0
2026-05-01 06:42:28.520924,19.142857142857142
2026-05-01 06:42:29.121031,19.285714285714285
2026-05-01 06:42:29.721645,19.428571428571427
2026-05-01 06:42:30.421204,19.571428571428573
2026-05-01 06:42:31.021055,19.714285714285715
2026-05-01 06:42:31.620983,19.857142857142858
2026-05-01 06:42:32.221127,20.0
2026-05-01 06:42:32.821356,20.0
2026-05-01 06:42:33.521290,20.0
2026-05-01 06:42:34.121092,18.0
2026-05-01 06:42:34.722005,17.0
2026-05-01 06:42:35.320993,17.0
2026-05-01 06:42:35.922351,16.0
2026-05-01 06:42:36.621495,16.0
