log_time,breath_rate
2026-04-25 07:18:31.100609,13.0
2026-04-25 07:18:31.801184,14.0
2026-04-25 07:18:32.402401,15.0
2026-04-25 07:18:33.000594,16.0
2026-04-25 07:18:33.600785,16.0
2026-04-25 07:18:34.200722,17.0
2026-04-25 07:18:34.801543,13.0
2026-04-25 07:18:35.500541,10.0
2026-04-25 07:18:36.101037,8.0
2026-04-25 07:18:36.700834,8.083333333333334
2026-04-25 07:18:37.301119,8.166666666666666
2026-04-25 07:18:37.900439,8.25
2026-04-25 07:18:38.501295,8.333333333333334
2026-04-25 07:18:39.100813,8.416666666666666
2026-04-25 07:18:39.800526,8.5
2026-04-25 07:18:40.400417,8.583333333333334
2026-04-25 07:18:41.000569,8.666666666666666
2026-04-25 07:18:41.601179,8.75
2026-04-25 07:18:42.200453,8.833333333333334
2026-04-25 07:18:42.801577,8.916666666666666
2026-04-25 07:18:43.401068,9.0
2026-04-25 07:18:44.100478,11.0
2026-04-25 07:18:44.700657,11.0
2026-04-25 07:18:45.300790,11.0
2026-04-25 07:18:45.900797,14.0
2026-04-25 07:18:46.501251,16.0
2026-04-25 07:18:47.100555,18.0
2026-04-25 07:18:47.800614,20.0
2026-04-25 07:18:48.400543,22.0
2026-04-25 07:18:49.000793,23.0
2026-04-25 07:18:49.600640,22.833333333333332
2026-04-25 07:18:50.200508,22.666666666666668
2026-04-25 07:18:50.901869,22.5
2026-04-25 07:18:51.501908,22.333333333333332
2026-04-25 07:18:52.100431,22.166666666666668
2026-04-25 07:18:52.700565,22.0
2026-04-25 07:18:53.301011,21.833333333333332
2026-04-25 07:18:53.901206,21.666666666666668
2026-04-25 07:18:54.601299,21.5
2026-04-25 07:18:55.200740,21.333333333333332
2026-04-25 07:18:55.801536,21.166666666666668
2026-04-25 07:18:56.401171,21.0
2026-04-25 07:18:57.003079,16.0
2026-04-25 07:18:57.702363,13.0
2026-04-25 07:18:58.300994,10.0
2026-04-25 07:18:58.900488,11.0
2026-04-25 07:18:59.500509,12.0
2026-04-25 07:19:00.100519,12.0
2026-04-25 07:19:00.801030,11.0
2026-04-25 07:19:01.400444,8.0
2026-04-25 07:19:02.000616,8.0
2026-04-25 07:19:02.601926,8.0
2026-04-25 07:19:03.200608,8.0
2026-04-25 07:19:03.800788,8.0
2026-04-25 07:19:04.501222,8.0
2026-04-25 07:19:05.100513,8.0
2026-04-25 07:19:05.700847,8.0
2026-04-25 07:19:06.301109,8.0
2026-04-25 07:19:06.901146,8.0
2026-04-25 07:19:07.602036,8.0
2026-04-25 07:19:08.300602,10.0
2026-04-25 07:19:08.900785,12.0
2026-04-25 07:19:09.500653,15.0
2026-04-25 07:19:10.103705,17.0
2026-04-25 07:19:10.701458,18.0
2026-04-25 07:19:11.300517,19.0
2026-04-25 07:19:12.001243,20.0
2026-04-25 07:19:12.601228,21.0
2026-04-25 07:19:13.201428,22.0
2026-04-25 07:19:13.800472,22.0
2026-04-25 07:19:14.401876,21.0
2026-04-25 07:19:15.101142,20.0
2026-04-25 07:19:15.700550,20.0
2026-04-25 07:19:16.300887,20.0
2026-04-25 07:19:16.900965,19.0
2026-04-25 07:19:17.501409,19.0
2026-04-25 07:19:18.101071,18.0
2026-04-25 07:19:18.801995,18.0
2026-04-25 07:19:19.400584,18.0
2026-04-25 07:19:20.000576,18.0
2026-04-25 07:19:20.600427,19.0
2026-04-25 07:19:21.200585,21.0
2026-04-25 07:19:21.800583,23.0
2026-04-25 07:19:22.502939,24.0
2026-04-25 07:19:23.101372,25.0
2026-04-25 07:19:23.700674,26.0
2026-04-25 07:19:24.300855,26.0
2026-04-25 07:19:24.903077,27.0
2026-04-25 07:19:25.501518,26.0
2026-04-25 07:19:26.201147,25.0
2026-04-25 07:19:26.800524,25.0
2026-04-25 07:19:27.400536,24.0
2026-04-25 07:19:28.001092,24.0
2026-04-25 07:19:28.600546,24.0
2026-04-25 07:19:29.301477,24.0
2026-04-25 07:19:29.900353,24.0
2026-04-25 07:19:30.500642,23.0
2026-04-25 07:19:31.100362,22.0
2026-04-25 07:19:31.700521,21.0
2026-04-25 07:19:32.300885,21.0
2026-04-25 07:19:33.003444,20.0
2026-04-25 07:19:33.602316,19.0
2026-04-25 07:19:34.201213,18.0
2026-04-25 07:19:34.800354,17.0
2026-04-25 07:19:35.400863,17.0
2026-04-25 07:19:36.101013,17.0
2026-04-25 07:19:36.700566,18.0
2026-04-25 07:19:37.300658,18.0
2026-04-25 07:19:37.900948,19.0
2026-04-25 07:19:38.502041,17.0
2026-04-25 07:19:39.100565,13.0
2026-04-25 07:19:39.800549,10.0
2026-04-25 07:19:40.400797,8.0
2026-04-25 07:19:41.000738,8.090909090909092
2026-04-25 07:19:41.600512,8.181818181818182
2026-04-25 07:19:42.200391,8.272727272727273
2026-04-25 07:19:42.800421,8.363636363636363
2026-04-25 07:19:43.400619,8.454545454545455
2026-04-25 07:19:44.101311,8.545454545454545
2026-04-25 07:19:44.700538,8.636363636363637
2026-04-25 07:19:45.300340,8.727272727272727
2026-04-25 07:19:45.901938,8.818181818181818
2026-04-25 07:19:46.500479,8.90909090909091
2026-04-25 07:19:47.200976,9.0
2026-04-25 07:19:47.900961,12.0
2026-04-25 07:19:48.500431,13.0
2026-04-25 07:19:49.100509,15.0
2026-04-25 07:19:49.701391,16.0
2026-04-25 07:19:50.300462,16.0
2026-04-25 07:19:50.900553,17.0
2026-04-25 07:19:51.601928,16.0
